Date,GSPC,VIX
2017-12-29,2673.6101,11.04
2018-01-02,2695.8101,9.77
2018-01-03,2713.0601,9.15
2018-01-04,2723.99,9.22
2018-01-05,2743.1499,9.22
2018-01-08,2747.71,9.52
2018-01-09,2751.29,10.08
2018-01-10,2748.23,9.82
2018-01-11,2767.5601,9.88
2018-01-12,2786.24,10.16
2018-01-16,2776.4199,11.66
2018-01-17,2802.5601,11.91
2018-01-18,2798.03,12.22
2018-01-19,2810.3,11.27
2018-01-22,2832.97,11.03
2018-01-23,2839.1299,11.1
2018-01-24,2837.54,11.47
2018-01-25,2839.25,11.58
2018-01-26,2872.8701,11.08
2018-01-29,2853.53,13.84
2018-01-30,2822.4299,14.79
2018-01-31,2823.8101,13.54
2018-02-01,2821.98,13.47
2018-02-02,2762.1299,17.31
2018-02-05,2648.9399,37.32
2018-02-06,2695.1399,29.98
2018-02-07,2681.6599,27.73
2018-02-08,2581.0,33.46
2018-02-09,2619.55,29.06
2018-02-12,2656.0,25.61
2018-02-13,2662.9399,24.97
2018-02-14,2698.6299,19.26
2018-02-15,2731.2,19.13
2018-02-16,2732.22,19.46
2018-02-20,2716.26,20.6
2018-02-21,2701.3301,20.02
2018-02-22,2703.96,18.72
2018-02-23,2747.3,16.49
2018-02-26,2779.6001,15.8
2018-02-27,2744.28,18.59
2018-02-28,2713.8301,19.85
2018-03-01,2677.6699,22.47
2018-03-02,2691.25,19.59
2018-03-05,2720.9399,18.73
2018-03-06,2728.1201,18.36
2018-03-07,2726.8,17.76
2018-03-08,2738.97,16.54
2018-03-09,2786.5701,14.64
2018-03-12,2783.02,15.78
2018-03-13,2765.3101,16.35
2018-03-14,2749.48,17.23
2018-03-15,2747.3301,16.59
2018-03-16,2752.01,15.8
2018-03-19,2712.9199,19.02
2018-03-20,2716.9399,18.2
2018-03-21,2711.9299,17.86
2018-03-22,2643.6899,23.34
2018-03-23,2588.26,24.87
2018-03-26,2658.55,21.03
2018-03-27,2612.6201,22.5
2018-03-28,2605.0,22.87
2018-03-29,2640.8701,19.97
2018-04-02,2581.8799,23.62
2018-04-03,2614.45,21.1
2018-04-04,2644.6899,20.06
2018-04-05,2662.8401,18.94
2018-04-06,2604.47,21.49
2018-04-09,2613.1599,21.77
2018-04-10,2656.8701,20.47
2018-04-11,2642.1899,20.24
2018-04-12,2663.99,18.49
2018-04-13,2656.3,17.41
2018-04-16,2677.8401,16.56
2018-04-17,2706.3899,15.25
2018-04-18,2708.6399,15.6
2018-04-19,2693.1299,15.96
2018-04-20,2670.1399,16.88
2018-04-23,2670.29,16.34
2018-04-24,2634.5601,18.02
2018-04-25,2639.3999,17.84
2018-04-26,2666.9399,16.24
2018-04-27,2669.9099,15.41
2018-04-30,2648.05,15.93
2018-05-01,2654.8,15.49
2018-05-02,2635.6699,15.97
2018-05-03,2629.73,15.9
2018-05-04,2663.4199,14.77
2018-05-07,2672.6299,14.75
2018-05-08,2671.9199,14.71
2018-05-09,2697.79,13.42
2018-05-10,2723.0701,13.23
2018-05-11,2727.72,12.65
2018-05-14,2730.1299,12.93
2018-05-15,2711.45,14.63
2018-05-16,2722.46,13.42
2018-05-17,2720.1299,13.43
2018-05-18,2712.97,13.42
2018-05-21,2733.01,13.08
2018-05-22,2724.4399,13.22
2018-05-23,2733.29,12.58
2018-05-24,2727.76,12.53
2018-05-25,2721.3301,13.22
2018-05-29,2689.8601,17.02
2018-05-30,2724.01,14.94
2018-05-31,2705.27,15.43
2018-06-01,2734.6201,13.46
2018-06-04,2746.8701,12.74
2018-06-05,2748.8,12.4
2018-06-06,2772.3501,11.64
2018-06-07,2770.3701,12.13
2018-06-08,2779.03,12.18
2018-06-11,2782.0,12.35
2018-06-12,2786.8501,12.34
2018-06-13,2775.6299,12.94
2018-06-14,2782.49,12.12
2018-06-15,2779.6599,11.98
2018-06-18,2773.75,12.31
2018-06-19,2762.5901,13.35
2018-06-20,2767.3201,12.79
2018-06-21,2749.76,14.64
2018-06-22,2754.8799,13.77
2018-06-25,2717.0701,17.33
2018-06-26,2723.0601,15.92
2018-06-27,2699.6299,17.91
2018-06-28,2716.3101,16.85
2018-06-29,2718.3701,16.09
2018-07-02,2726.71,15.6
2018-07-03,2713.22,16.14
2018-07-05,2736.6101,14.97
2018-07-06,2759.8201,13.37
2018-07-09,2784.1699,12.69
2018-07-10,2793.8401,12.64
2018-07-11,2774.02,13.63
2018-07-12,2798.29,12.58
2018-07-13,2801.3101,12.18
2018-07-16,2798.4299,12.83
2018-07-17,2809.55,12.06
2018-07-18,2815.6201,12.1
2018-07-19,2804.49,12.87
2018-07-20,2801.8301,12.86
2018-07-23,2806.98,12.62
2018-07-24,2820.3999,12.41
2018-07-25,2846.0701,12.29
2018-07-26,2837.4399,12.14
2018-07-27,2818.8201,13.03
2018-07-30,2802.6001,14.26
2018-07-31,2816.29,12.83
2018-08-01,2813.3601,13.15
2018-08-02,2827.22,12.19
2018-08-03,2840.3501,11.64
2018-08-06,2850.3999,11.27
2018-08-07,2858.45,10.93
2018-08-08,2857.7,10.85
2018-08-09,2853.5801,11.27
2018-08-10,2833.28,13.16
2018-08-13,2821.9299,14.78
2018-08-14,2839.96,13.31
2018-08-15,2818.3701,14.64
2018-08-16,2840.6899,13.45
2018-08-17,2850.1299,12.64
2018-08-20,2857.05,12.49
2018-08-21,2862.96,12.86
2018-08-22,2861.8201,12.25
2018-08-23,2856.98,12.41
2018-08-24,2874.6899,11.99
2018-08-27,2896.74,12.16
2018-08-28,2897.52,12.5
2018-08-29,2914.04,12.25
2018-08-30,2901.1299,13.53
2018-08-31,2901.52,12.86
2018-09-04,2896.72,13.16
2018-09-05,2888.6001,13.91
2018-09-06,2878.05,14.65
2018-09-07,2871.6799,14.88
2018-09-10,2877.1299,14.16
2018-09-11,2887.8899,13.22
2018-09-12,2888.9199,13.14
2018-09-13,2904.1799,12.37
2018-09-14,2904.98,12.07
2018-09-17,2888.8,13.68
2018-09-18,2904.3101,12.79
2018-09-19,2907.95,11.75
2018-09-20,2930.75,11.8
2018-09-21,2929.6699,11.68
2018-09-24,2919.3701,12.2
2018-09-25,2915.5601,12.42
2018-09-26,2905.97,12.89
2018-09-27,2914.0,12.41
2018-09-28,2913.98,12.12
2018-10-01,2924.5901,12.0
2018-10-02,2923.4299,12.05
2018-10-03,2925.51,11.61
2018-10-04,2901.6101,14.22
2018-10-05,2885.5701,14.82
2018-10-08,2884.4299,15.69
2018-10-09,2880.3401,15.95
2018-10-10,2785.6799,22.96
2018-10-11,2728.3701,24.98
2018-10-12,2767.1299,21.31
2018-10-15,2750.79,21.3
2018-10-16,2809.9199,17.62
2018-10-17,2809.21,17.4
2018-10-18,2768.78,20.06
2018-10-19,2767.78,19.89
2018-10-22,2755.8799,19.64
2018-10-23,2740.6899,20.71
2018-10-24,2656.1001,25.23
2018-10-25,2705.5701,24.22
2018-10-26,2658.6899,24.16
2018-10-29,2641.25,24.7
2018-10-30,2682.6299,23.35
2018-10-31,2711.74,21.23
2018-11-01,2740.3701,19.34
2018-11-02,2723.0601,19.51
2018-11-05,2738.3101,19.96
2018-11-06,2755.45,19.91
2018-11-07,2813.8899,16.36
2018-11-08,2806.8301,16.72
2018-11-09,2781.01,17.36
2018-11-12,2726.22,20.45
2018-11-13,2722.1799,20.02
2018-11-14,2701.5801,21.25
2018-11-15,2730.2,19.98
2018-11-16,2736.27,18.14
2018-11-19,2690.73,20.1
2018-11-20,2641.8899,22.48
2018-11-21,2649.9299,20.8
2018-11-23,2632.5601,21.52
2018-11-26,2673.45,18.9
2018-11-27,2682.1699,19.02
2018-11-28,2743.79,18.49
2018-11-29,2737.8,18.79
2018-11-30,2760.1699,18.07
2018-12-03,2790.3701,16.44
2018-12-04,2700.0601,20.74
2018-12-06,2695.95,21.19
2018-12-07,2633.0801,23.23
2018-12-10,2637.72,22.64
2018-12-11,2636.78,21.76
2018-12-12,2651.0701,21.46
2018-12-13,2650.54,20.65
2018-12-14,2599.95,21.63
2018-12-17,2545.9399,24.52
2018-12-18,2546.1599,25.58
2018-12-19,2506.96,25.58
2018-12-20,2467.4199,28.38
2018-12-21,2416.6201,30.11
2018-12-24,2351.1001,36.07
2018-12-26,2467.7,30.41
2018-12-27,2488.8301,29.96
2018-12-28,2485.74,28.34
2018-12-31,2506.8501,25.42
2019-01-02,2510.03,23.22
2019-01-03,2447.8899,25.45
2019-01-04,2531.9399,21.38
2019-01-07,2549.6899,21.4
2019-01-08,2574.4099,20.47
2019-01-09,2584.96,19.98
2019-01-10,2596.6399,19.5
2019-01-11,2596.26,18.19
2019-01-14,2582.6101,19.07
2019-01-15,2610.3,18.6
2019-01-16,2616.1001,19.04
2019-01-17,2635.96,18.06
2019-01-18,2670.71,17.8
2019-01-22,2632.8999,20.8
2019-01-23,2638.7,19.52
2019-01-24,2642.3301,18.89
2019-01-25,2664.76,17.42
2019-01-28,2643.8501,18.87
2019-01-29,2640.0,19.13
2019-01-30,2681.05,17.66
2019-01-31,2704.1001,16.57
2019-02-01,2706.53,16.14
2019-02-04,2724.8701,15.73
2019-02-05,2737.7,15.57
2019-02-06,2731.6101,15.38
2019-02-07,2706.05,16.37
2019-02-08,2707.8799,15.72
2019-02-11,2709.8,15.97
2019-02-12,2744.73,15.43
2019-02-13,2753.03,15.65
2019-02-14,2745.73,16.22
2019-02-15,2775.6001,14.91
2019-02-19,2779.76,14.88
2019-02-20,2784.7,14.02
2019-02-21,2774.8799,14.46
2019-02-22,2792.6699,13.51
2019-02-25,2796.1101,14.85
2019-02-26,2793.8999,15.17
2019-02-27,2792.3799,14.7
2019-02-28,2784.49,14.78
2019-03-01,2803.6899,13.57
2019-03-04,2792.8101,14.63
2019-03-05,2789.6499,14.74
2019-03-06,2771.45,15.74
2019-03-07,2748.9299,16.59
2019-03-08,2743.0701,16.05
2019-03-11,2783.3,14.33
2019-03-12,2791.52,13.77
2019-03-13,2810.9199,13.41
2019-03-14,2808.48,13.5
2019-03-15,2822.48,12.88
2019-03-18,2832.9399,13.1
2019-03-19,2832.5701,13.56
2019-03-20,2824.23,13.91
2019-03-21,2854.8799,13.63
2019-03-22,2800.71,16.48
2019-03-25,2798.3601,16.33
2019-03-26,2818.46,14.68
2019-03-27,2805.3701,15.15
2019-03-28,2815.4399,14.43
2019-03-29,2834.3999,13.71
2019-04-01,2867.1899,13.4
2019-04-02,2867.24,13.36
2019-04-03,2873.3999,13.74
2019-04-04,2879.3899,13.58
2019-04-05,2892.74,12.82
2019-04-08,2895.77,13.18
2019-04-09,2878.2,14.28
2019-04-10,2888.21,13.3
2019-04-11,2888.3201,13.02
2019-04-12,2907.4099,12.01
2019-04-15,2905.5801,12.32
2019-04-16,2907.0601,12.18
2019-04-17,2900.45,12.6
2019-04-18,2905.03,12.09
2019-04-22,2907.97,12.42
2019-04-23,2933.6799,12.28
2019-04-24,2927.25,13.14
2019-04-25,2926.1699,13.25
2019-04-26,2939.8799,12.73
2019-04-29,2943.03,13.11
2019-04-30,2945.8301,13.12
2019-05-01,2923.73,14.8
2019-05-02,2917.52,14.42
2019-05-03,2945.6399,12.87
2019-05-06,2932.47,15.44
2019-05-07,2884.05,19.32
2019-05-08,2879.4199,19.4
2019-05-09,2870.72,19.1
2019-05-10,2881.3999,16.04
2019-05-13,2811.8701,20.55
2019-05-14,2834.4099,18.06
2019-05-15,2850.96,16.44
2019-05-16,2876.3201,15.29
2019-05-17,2859.53,15.96
2019-05-20,2840.23,16.31
2019-05-21,2864.3601,14.95
2019-05-22,2856.27,14.75
2019-05-23,2822.24,16.92
2019-05-24,2826.0601,15.85
2019-05-28,2802.3899,17.5
2019-05-29,2783.02,17.9
2019-05-30,2788.8601,17.3
2019-05-31,2752.0601,18.71
2019-06-03,2744.45,18.86
2019-06-04,2803.27,16.97
2019-06-05,2826.1499,16.09
2019-06-06,2843.49,15.93
2019-06-07,2873.3401,16.3
2019-06-10,2886.73,15.94
2019-06-11,2885.72,15.99
2019-06-12,2879.8401,15.91
2019-06-13,2891.6399,15.82
2019-06-14,2886.98,15.28
2019-06-17,2889.6699,15.35
2019-06-18,2917.75,15.15
2019-06-19,2926.46,14.33
2019-06-20,2954.1799,14.75
2019-06-21,2950.46,15.4
2019-06-24,2945.3501,15.26
2019-06-25,2917.3799,16.28
2019-06-26,2913.78,16.21
2019-06-27,2924.9199,15.82
2019-06-28,2941.76,15.08
2019-07-01,2964.3301,14.06
2019-07-02,2973.01,12.93
2019-07-03,2995.8201,12.57
2019-07-05,2990.4099,13.28
2019-07-08,2975.95,13.96
2019-07-09,2979.6299,14.09
2019-07-10,2993.0701,13.03
2019-07-11,2999.9099,12.93
2019-07-12,3013.77,12.39
2019-07-15,3014.3,12.68
2019-07-16,3004.04,12.86
2019-07-17,2984.4199,13.97
2019-07-18,2995.1101,13.53
2019-07-19,2976.6101,14.45
2019-07-22,2985.03,13.53
2019-07-23,3005.47,12.61
2019-07-24,3019.5601,12.07
2019-07-25,3003.6699,12.74
2019-07-26,3025.8601,12.16
2019-07-29,3020.97,12.83
2019-07-30,3013.1799,13.94
2019-07-31,2980.3799,16.12
2019-08-01,2953.5601,17.87
2019-08-02,2932.05,17.61
2019-08-05,2844.74,24.59
2019-08-06,2881.77,20.17
2019-08-07,2883.98,19.49
2019-08-08,2938.0901,16.91
2019-08-09,2918.6499,17.97
2019-08-12,2882.7,21.09
2019-08-13,2926.3201,17.52
2019-08-14,2840.6001,22.1
2019-08-15,2847.6001,21.18
2019-08-16,2888.6799,18.47
2019-08-19,2923.6499,16.88
2019-08-20,2900.51,17.5
2019-08-21,2924.4299,15.8
2019-08-22,2922.95,16.68
2019-08-23,2847.1101,19.87
2019-08-26,2878.3799,19.32
2019-08-27,2869.1599,20.31
2019-08-28,2887.9399,19.35
2019-08-29,2924.5801,17.88
2019-08-30,2926.46,18.98
2019-09-03,2906.27,19.66
2019-09-04,2937.78,17.33
2019-09-05,2976.0,16.27
2019-09-06,2978.71,15.0
2019-09-09,2978.4299,15.27
2019-09-10,2979.3899,15.2
2019-09-11,3000.9299,14.61
2019-09-12,3009.5701,14.22
2019-09-13,3007.3899,13.74
2019-09-16,2997.96,14.67
2019-09-17,3005.7,14.44
2019-09-18,3006.73,13.95
2019-09-19,3006.79,14.05
2019-09-20,2992.0701,15.32
2019-09-23,2991.78,14.91
2019-09-24,2966.6001,17.05
2019-09-25,2984.8701,15.96
2019-09-26,2977.6201,16.07
2019-09-27,2961.79,17.22
2019-09-30,2976.74,16.24
2019-10-01,2940.25,18.56
2019-10-02,2887.6101,20.56
2019-10-03,2910.6299,19.12
2019-10-04,2952.01,17.04
2019-10-07,2938.79,17.86
2019-10-08,2893.0601,20.28
2019-10-09,2919.3999,18.64
2019-10-10,2938.1299,17.57
2019-10-11,2970.27,15.58
2019-10-14,2966.1499,14.57
2019-10-15,2995.6799,13.54
2019-10-16,2989.6899,13.68
2019-10-17,2997.95,13.79
2019-10-18,2986.2,14.25
2019-10-21,3006.72,14.0
2019-10-22,2995.99,14.46
2019-10-23,3004.52,14.01
2019-10-24,3010.29,13.71
2019-10-25,3022.55,12.65
2019-10-28,3039.4199,13.11
2019-10-29,3036.8899,13.2
2019-10-30,3046.77,12.33
2019-10-31,3037.5601,13.22
2019-11-01,3066.9099,12.3
2019-11-04,3078.27,12.83
2019-11-05,3074.6201,13.1
2019-11-06,3076.78,12.62
2019-11-07,3085.1799,12.73
2019-11-08,3093.0801,12.07
2019-11-11,3087.01,12.69
2019-11-12,3091.8401,12.68
2019-11-13,3094.04,13.0
2019-11-14,3096.6299,13.05
2019-11-15,3120.46,12.05
2019-11-18,3122.03,12.46
2019-11-19,3120.1799,12.86
2019-11-20,3108.46,12.78
2019-11-21,3103.54,13.13
2019-11-22,3110.29,12.34
2019-11-25,3133.6399,11.87
2019-11-26,3140.52,11.54
2019-11-27,3153.6299,11.75
2019-11-29,3140.98,12.62
2019-12-02,3113.8701,14.91
2019-12-03,3093.2,15.96
2019-12-04,3112.76,14.8
2019-12-05,3117.4299,14.52
2019-12-06,3145.9099,13.62
2019-12-09,3135.96,15.86
2019-12-10,3132.52,15.68
2019-12-11,3141.6299,14.99
2019-12-12,3168.5701,13.94
2019-12-13,3168.8,12.63
2019-12-16,3191.45,12.14
2019-12-17,3192.52,12.29
2019-12-18,3191.1399,12.58
2019-12-19,3205.3701,12.5
2019-12-20,3221.22,12.51
2019-12-23,3224.01,12.61
2019-12-24,3223.3799,12.67
2019-12-26,3239.9099,12.65
2019-12-27,3240.02,13.43
2019-12-30,3221.29,14.82
2019-12-31,3230.78,13.78
2020-01-02,3257.8501,12.47
2020-01-03,3234.8501,14.02
2020-01-06,3246.28,13.85
2020-01-07,3237.1799,13.79
2020-01-08,3253.05,13.45
2020-01-09,3274.7,12.54
2020-01-10,3265.3501,12.56
2020-01-13,3288.1299,12.32
2020-01-14,3283.1499,12.39
2020-01-15,3289.29,12.42
2020-01-16,3316.8101,12.32
2020-01-17,3329.6201,12.1
2020-01-21,3320.79,12.85
2020-01-22,3321.75,12.91
2020-01-23,3325.54,12.98
2020-01-24,3295.47,14.56
2020-01-27,3243.6299,18.23
2020-01-28,3276.24,16.28
2020-01-29,3273.3999,16.39
2020-01-30,3283.6599,15.49
2020-01-31,3225.52,18.84
2020-02-03,3248.9199,17.97
2020-02-04,3297.5901,16.05
2020-02-05,3334.6899,15.15
2020-02-06,3345.78,14.96
2020-02-07,3327.71,15.47
2020-02-10,3352.0901,15.04
2020-02-11,3357.75,15.18
2020-02-12,3379.45,13.74
2020-02-13,3373.9399,14.15
2020-02-14,3380.1599,13.68
2020-02-18,3370.29,14.83
2020-02-19,3386.1499,14.38
2020-02-20,3373.23,15.56
2020-02-21,3337.75,17.08
2020-02-24,3225.8899,25.03
2020-02-25,3128.21,27.85
2020-02-26,3116.3899,27.56
2020-02-27,2978.76,39.16
2020-02-28,2954.22,40.11
2020-03-02,3090.23,33.42
2020-03-03,3003.3701,36.82
2020-03-04,3130.1201,31.99
2020-03-05,3023.9399,39.62
2020-03-06,2972.3701,41.94
2020-03-09,2746.5601,54.46
2020-03-10,2882.23,47.3
2020-03-11,2741.3799,53.9
2020-03-12,2480.6399,75.47
2020-03-13,2711.02,57.83
2020-03-16,2386.1299,82.69
2020-03-17,2529.1899,75.91
2020-03-18,2398.1001,76.45
2020-03-19,2409.3899,72.0
2020-03-20,2304.9199,66.04
2020-03-23,2237.3999,61.59
2020-03-24,2447.3301,61.67
2020-03-25,2475.5601,63.95
2020-03-26,2630.0701,61.0
2020-03-27,2541.47,65.54
2020-03-30,2626.6499,57.08
2020-03-31,2584.5901,53.54
2020-04-01,2470.5,57.06
2020-04-02,2526.8999,50.91
2020-04-03,2488.6499,46.8
2020-04-06,2663.6799,45.24
2020-04-07,2659.4099,46.7
2020-04-08,2749.98,43.35
2020-04-09,2789.8201,41.67
2020-04-13,2761.6299,41.17
2020-04-14,2846.0601,37.76
2020-04-15,2783.3601,40.84
2020-04-16,2799.55,40.11
2020-04-17,2874.5601,38.15
2020-04-20,2823.1599,43.83
2020-04-21,2736.5601,45.41
2020-04-22,2799.3101,41.98
2020-04-23,2797.8,41.38
2020-04-24,2836.74,35.93
2020-04-27,2878.48,33.29
2020-04-28,2863.3899,33.57
2020-04-29,2939.51,31.23
2020-04-30,2912.4299,34.15
2020-05-01,2830.71,37.19
2020-05-04,2842.74,35.97
2020-05-05,2868.4399,33.61
2020-05-06,2848.4199,34.12
2020-05-07,2881.1899,31.44
2020-05-08,2929.8,27.98
2020-05-11,2930.1899,27.57
2020-05-12,2870.1201,33.04
2020-05-13,2820.0,35.28
2020-05-14,2852.5,32.61
2020-05-15,2863.7,31.89
2020-05-18,2953.9099,29.3
2020-05-19,2922.9399,30.53
2020-05-20,2971.6101,27.99
2020-05-21,2948.51,29.53
2020-05-22,2955.45,28.16
2020-05-26,2991.77,28.01
2020-05-27,3036.1299,27.62
2020-05-28,3029.73,28.59
2020-05-29,3044.3101,27.51
2020-06-01,3055.73,28.23
2020-06-02,3080.8201,26.84
2020-06-03,3122.8701,25.66
2020-06-04,3112.3501,25.81
2020-06-05,3193.9299,24.52
2020-06-08,3232.3899,25.81
2020-06-09,3207.1799,27.57
2020-06-10,3190.1399,27.57
2020-06-11,3002.1001,40.79
2020-06-12,3041.3101,36.09
2020-06-15,3066.5901,34.4
2020-06-16,3124.74,33.67
2020-06-17,3113.49,33.47
2020-06-18,3115.3401,32.94
2020-06-19,3097.74,35.12
2020-06-22,3117.8601,31.77
2020-06-23,3131.29,31.37
2020-06-24,3050.3301,33.84
2020-06-25,3083.76,32.22
2020-06-26,3009.05,34.73
2020-06-29,3053.24,31.78
2020-06-30,3100.29,30.43
2020-07-01,3115.8601,28.62
2020-07-02,3130.01,27.68
2020-07-06,3179.72,27.94
2020-07-07,3145.3201,29.43
2020-07-08,3169.9399,28.08
2020-07-09,3152.05,29.26
2020-07-10,3185.04,27.29
2020-07-13,3155.22,32.19
2020-07-14,3197.52,29.52
2020-07-15,3226.5601,27.76
2020-07-16,3215.5701,28.0
2020-07-17,3224.73,25.68
2020-07-20,3251.8401,24.46
2020-07-21,3257.3,24.84
2020-07-22,3276.02,24.32
2020-07-23,3235.6599,26.08
2020-07-24,3215.6299,25.84
2020-07-27,3239.4099,24.74
2020-07-28,3218.4399,25.44
2020-07-29,3258.4399,24.1
2020-07-30,3246.22,24.76
2020-07-31,3271.1201,24.46
2020-08-03,3294.6101,24.28
2020-08-04,3306.51,23.76
2020-08-05,3327.77,22.99
2020-08-06,3349.1599,22.65
2020-08-07,3351.28,22.21
2020-08-10,3360.47,22.13
2020-08-11,3333.6899,24.03
2020-08-12,3380.3501,22.28
2020-08-13,3373.4299,22.13
2020-08-14,3372.8501,22.05
2020-08-17,3381.99,21.35
2020-08-18,3389.78,21.51
2020-08-19,3374.8501,22.54
2020-08-20,3385.51,22.72
2020-08-21,3397.1599,22.54
2020-08-24,3431.28,22.37
2020-08-25,3443.6201,22.03
2020-08-26,3478.73,23.27
2020-08-27,3484.55,24.47
2020-08-28,3508.01,22.96
2020-08-31,3500.3101,26.41
2020-09-01,3526.6499,26.12
2020-09-02,3580.8401,26.57
2020-09-03,3455.0601,33.6
2020-09-04,3426.96,30.75
2020-09-08,3331.8401,31.46
2020-09-09,3398.96,28.81
2020-09-10,3339.1899,29.71
2020-09-11,3340.97,26.87
2020-09-14,3383.54,25.85
2020-09-15,3401.2,25.59
2020-09-16,3385.49,26.04
2020-09-17,3357.01,26.46
2020-09-18,3319.47,25.83
2020-09-21,3281.0601,27.78
2020-09-22,3315.5701,26.86
2020-09-23,3236.9199,28.58
2020-09-24,3246.5901,28.51
2020-09-25,3298.46,26.38
2020-09-28,3351.6001,26.19
2020-09-29,3335.47,26.27
2020-09-30,3363.0,26.37
2020-10-01,3380.8,26.7
2020-10-02,3348.4199,27.63
2020-10-05,3408.6001,27.96
2020-10-06,3360.97,29.48
2020-10-07,3419.4399,28.06
2020-10-08,3446.8301,26.36
2020-10-09,3477.1399,25.0
2020-10-12,3534.22,25.07
2020-10-13,3511.9299,26.07
2020-10-14,3488.6699,26.4
2020-10-15,3483.3401,26.97
2020-10-16,3483.8101,27.41
2020-10-19,3426.9199,29.18
2020-10-20,3443.1201,29.35
2020-10-21,3435.5601,28.65
2020-10-22,3453.49,28.11
2020-10-23,3465.3899,27.55
2020-10-26,3400.97,32.46
2020-10-27,3390.6799,33.35
2020-10-28,3271.03,40.28
2020-10-29,3310.1101,37.59
2020-10-30,3269.96,38.02
2020-11-02,3310.24,37.13
2020-11-03,3369.1599,35.55
2020-11-04,3443.4399,29.57
2020-11-05,3510.45,27.58
2020-11-06,3509.4399,24.86
2020-11-09,3550.5,25.75
2020-11-10,3545.53,24.8
2020-11-11,3572.6599,23.45
2020-11-12,3537.01,25.35
2020-11-13,3585.1499,23.1
2020-11-16,3626.9099,22.45
2020-11-17,3609.53,22.71
2020-11-18,3567.79,23.84
2020-11-19,3581.8701,23.11
2020-11-20,3557.54,23.7
2020-11-23,3577.5901,22.66
2020-11-24,3635.4099,21.64
2020-11-25,3629.6499,21.25
2020-11-27,3638.3501,20.84
2020-11-30,3621.6299,20.57
2020-12-01,3662.45,20.77
2020-12-02,3669.01,21.17
2020-12-03,3666.72,21.28
2020-12-04,3699.1201,20.79
2020-12-07,3691.96,21.3
2020-12-08,3702.25,20.68
2020-12-09,3672.8201,22.27
2020-12-10,3668.1001,22.52
2020-12-11,3663.46,23.31
2020-12-14,3647.49,24.72
2020-12-15,3694.6201,22.89
2020-12-16,3701.1699,22.5
2020-12-17,3722.48,21.93
2020-12-18,3709.4099,21.57
2020-12-21,3694.9199,25.16
2020-12-22,3687.26,24.23
2020-12-23,3690.01,23.31
2020-12-24,3703.0601,21.53
2020-12-28,3735.3601,21.7
2020-12-29,3727.04,23.08
2020-12-30,3732.04,22.77
2020-12-31,3756.0701,22.75
2021-01-04,3700.6499,26.97
2021-01-05,3726.8601,25.34
2021-01-06,3748.1399,25.07
2021-01-07,3803.79,22.37
2021-01-08,3824.6799,21.56
2021-01-11,3799.6101,24.08
2021-01-12,3801.1899,23.33
2021-01-13,3809.8401,22.21
2021-01-14,3795.54,23.25
2021-01-15,3768.25,24.34
2021-01-19,3798.9099,23.24
2021-01-20,3851.8501,21.58
2021-01-21,3853.0701,21.32
2021-01-22,3841.47,21.91
2021-01-25,3855.3601,23.19
2021-01-26,3849.6201,23.02
2021-01-27,3750.77,37.21
2021-01-28,3787.3799,30.21
2021-01-29,3714.24,33.09
2021-02-01,3773.8601,30.24
2021-02-02,3826.3101,25.56
2021-02-03,3830.1699,22.91
2021-02-04,3871.74,21.77
2021-02-05,3886.8301,20.87
2021-02-08,3915.5901,21.24
2021-02-09,3911.23,21.63
2021-02-10,3909.8799,21.99
2021-02-11,3916.3799,21.25
2021-02-12,3934.8301,19.97
2021-02-16,3932.5901,21.46
2021-02-17,3931.3301,21.5
2021-02-18,3913.97,22.49
2021-02-19,3906.71,22.05
2021-02-22,3876.5,23.45
2021-02-23,3881.3701,23.11
2021-02-24,3925.4299,21.34
2021-02-25,3829.3401,28.89
2021-02-26,3811.1499,27.95
2021-03-01,3901.8201,23.35
2021-03-02,3870.29,24.1
2021-03-03,3819.72,26.67
2021-03-04,3768.47,28.57
2021-03-05,3841.9399,24.66
2021-03-08,3821.3501,25.47
2021-03-09,3875.4399,24.03
2021-03-10,3898.8101,22.56
2021-03-11,3939.3401,21.91
2021-03-12,3943.3401,20.69
2021-03-15,3968.9399,20.03
2021-03-16,3962.71,19.79
2021-03-17,3974.1201,19.23
2021-03-18,3915.46,21.58
2021-03-19,3913.1001,20.95
2021-03-22,3940.5901,18.88
2021-03-23,3910.52,20.3
2021-03-24,3889.1399,21.2
2021-03-25,3909.52,19.81
2021-03-26,3974.54,18.86
2021-03-29,3971.0901,20.74
2021-03-30,3958.55,19.61
2021-03-31,3972.8899,19.4
2021-04-01,4019.8701,17.33
2021-04-05,4077.9099,17.91
2021-04-06,4073.9399,18.12
2021-04-07,4079.95,17.16
2021-04-08,4097.1699,16.95
2021-04-09,4128.7998,16.69
2021-04-12,4127.9902,16.91
2021-04-13,4141.5898,16.65
2021-04-14,4124.6602,16.99
2021-04-15,4170.4199,16.57
2021-04-16,4185.4702,16.25
2021-04-19,4163.2598,17.29
2021-04-20,4134.9399,18.68
2021-04-21,4173.4199,17.5
2021-04-22,4134.98,18.71
2021-04-23,4180.1699,17.33
2021-04-26,4187.6201,17.64
2021-04-27,4186.7202,17.56
2021-04-28,4183.1802,17.28
2021-04-29,4211.4702,17.61
2021-04-30,4181.1699,18.61
2021-05-03,4192.6602,18.31
2021-05-04,4164.6602,19.48
2021-05-05,4167.5898,19.15
2021-05-06,4201.6201,18.39
2021-05-07,4232.6001,16.69
